local_time,electricity
06-02-2022 12:30,0.731
06-02-2022 13:30,0.685
06-02-2022 14:30,0.586
06-02-2022 15:30,0.44
06-02-2022 16:30,0.236
06-02-2022 17:30,0.033
06-02-2022 18:30,0
06-02-2022 19:30,0
06-02-2022 20:30,0
06-02-2022 21:30,0
06-02-2022 22:30,0
06-02-2022 23:30,0
07-02-2022 00:30,0
07-02-2022 01:30,0
07-02-2022 02:30,0
07-02-2022 03:30,0
07-02-2022 04:30,0
07-02-2022 05:30,0
07-02-2022 06:30,0.018
07-02-2022 07:30,0.194
07-02-2022 08:30,0.386
07-02-2022 09:30,0.557
07-02-2022 10:30,0.664
07-02-2022 11:30,0.723
07-02-2022 12:30,0.737
07-02-2022 13:30,0.682
07-02-2022 14:30,0.546
07-02-2022 15:30,0.367
07-02-2022 16:30,0.19
07-02-2022 17:30,0.029
07-02-2022 18:30,0
07-02-2022 19:30,0
07-02-2022 20:30,0
07-02-2022 21:30,0
07-02-2022 22:30,0
07-02-2022 23:30,0
08-02-2022 00:30,0
08-02-2022 01:30,0
08-02-2022 02:30,0
08-02-2022 03:30,0
08-02-2022 04:30,0
08-02-2022 05:30,0
08-02-2022 06:30,0.023
08-02-2022 07:30,0.275
08-02-2022 08:30,0.485
08-02-2022 09:30,0.635
08-02-2022 10:30,0.729
08-02-2022 11:30,0.771
08-02-2022 12:30,0.77
08-02-2022 13:30,0.723
08-02-2022 14:30,0.629
08-02-2022 15:30,0.479
08-02-2022 16:30,0.27
08-02-2022 17:30,0.045
08-02-2022 18:30,0
08-02-2022 19:30,0
08-02-2022 20:30,0
08-02-2022 21:30,0
08-02-2022 22:30,0
08-02-2022 23:30,0
09-02-2022 00:30,0
09-02-2022 01:30,0
09-02-2022 02:30,0
09-02-2022 03:30,0
09-02-2022 04:30,0
09-02-2022 05:30,0
09-02-2022 06:30,0.032
09-02-2022 07:30,0.311
09-02-2022 08:30,0.516
09-02-2022 09:30,0.66
09-02-2022 10:30,0.748
09-02-2022 11:30,0.787
09-02-2022 12:30,0.784
09-02-2022 13:30,0.736
09-02-2022 14:30,0.642
09-02-2022 15:30,0.494
09-02-2022 16:30,0.287
09-02-2022 17:30,0.053
09-02-2022 18:30,0
09-02-2022 19:30,0
09-02-2022 20:30,0
09-02-2022 21:30,0
09-02-2022 22:30,0
09-02-2022 23:30,0
10-02-2022 00:30,0
10-02-2022 01:30,0
10-02-2022 02:30,0
10-02-2022 03:30,0
10-02-2022 04:30,0
10-02-2022 05:30,0
10-02-2022 06:30,0.026
10-02-2022 07:30,0.279
10-02-2022 08:30,0.482
10-02-2022 09:30,0.625
10-02-2022 10:30,0.713
10-02-2022 11:30,0.75
10-02-2022 12:30,0.747
10-02-2022 13:30,0.7
10-02-2022 14:30,0.6
10-02-2022 15:30,0.45
10-02-2022 16:30,0.235
10-02-2022 17:30,0.033
10-02-2022 18:30,0
10-02-2022 19:30,0
10-02-2022 20:30,0
10-02-2022 21:30,0
10-02-2022 22:30,0
10-02-2022 23:30,0
11-02-2022 00:30,0
11-02-2022 01:30,0
11-02-2022 02:30,0
11-02-2022 03:30,0
11-02-2022 04:30,0
11-02-2022 05:30,0
11-02-2022 06:30,0.022
11-02-2022 07:30,0.246
11-02-2022 08:30,0.45
11-02-2022 09:30,0.596
11-02-2022 10:30,0.688
11-02-2022 11:30,0.739
